date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:14	693/693	---M-Z	200	added ('OK')	application/javascript	etag:%222b5-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/search-result.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/search-result.init.js	(from https://themesbrand.com/velzon/html/master/pages-search-results.html)
13:10:14	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-60db4fd1b9424-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/nouislider/nouislider.min.css	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/nouislider/nouislider.min.css	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:14	7774/7774	---M-Z	200	added ('OK')	text/css	etag:%221e5e-60db4fd1a7ae3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/gridjs/theme/mermaid.min.css	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/gridjs/theme/mermaid.min.css	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:14	27743/27743	---M-Z	200	added ('OK')	application/javascript	etag:%226c5f-6258aae872fd6-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/nouislider/nouislider.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/nouislider/nouislider.min.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:15	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-60db4fd1d8826-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/wnumb/wNumb.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:15	51836/51836	---M-Z	200	added ('OK')	application/javascript	etag:%22ca7c-60db4fd1a5ba3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/gridjs/gridjs.umd.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:16	75/75	---MC-	302	error ('Found')	text/plain	date:Sat,%2025%20Jan%202025%2006:10:15%20GMT	https://unpkg.com/gridjs/plugins/selection/dist/selection.umd.js	D:/Dowload/DashboardVer2/DashboardVer2/unpkg.com/gridjs/plugins/selection/dist/selection.umd.14a.delayed	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:16	2543/2543	---MCZ	200	added ('OK')	application/javascript	etag:W/%229ef-qhw+Y3NVWxYzbnAC6Tkv73Z+NHo%22	https://unpkg.com/gridjs@6.2.0/plugins/selection/dist/selection.umd.js	D:/Dowload/DashboardVer2/DashboardVer2/unpkg.com/gridjs@6.2.0/plugins/selection/dist/selection.umd.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:16	15700/15700	---M-Z	200	added ('OK')	application/javascript	etag:%223d54-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-list.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-list.init.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-products.html)
13:10:16	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-details.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-details.init.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-product-details.html)
13:10:17	82257/82257	---M--	200	added ('OK')	image/png	etag:%2214151-60db4fd1162b9%22	https://themesbrand.com/velzon/html/master/assets/images/products/img-7.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/products/img-7.png	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-checkout.html)
13:10:17	1723/1723	---M-Z	200	added ('OK')	application/javascript	etag:%226bb-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-checkout.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-checkout.init.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-checkout.html)
13:10:18	158928/158928	---M--	200	added ('OK')	image/jpeg	etag:%2226cd0-60db4fd117259%22	https://themesbrand.com/velzon/html/master/assets/images/profile-bg.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/profile-bg.jpg	(from https://themesbrand.com/velzon/html/master/pages-profile.html)
13:10:18	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/users/avatar-7.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/velzon/html/master/pages-profile.html)
13:10:18	275/275	---M-Z	200	added ('OK')	application/javascript	etag:%22113-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/profile.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/profile.init.js	(from https://themesbrand.com/velzon/html/master/pages-profile.html)
13:10:19	39156/39156	---M-Z	200	added ('OK')	application/javascript	etag:%2298f4-60db4fd19a022-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/fg-emoji-picker/fgEmojiPicker.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/fg-emoji-picker/fgEmojiPicker.js	(from https://themesbrand.com/velzon/html/master/apps-chat.html)
13:10:19	27167/27167	---M-Z	200	added ('OK')	application/javascript	etag:%226a1f-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/chat.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/chat.init.js	(from https://themesbrand.com/velzon/html/master/apps-chat.html)
13:10:19	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-60db4fd16063e-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/dragula/dragula.min.css	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:19	12918/12918	---M--	200	added ('OK')	image/jpeg	etag:%223276-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/users/avatar-10.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:19	11203/11203	---M--	200	added ('OK')	image/jpeg	etag:%222bc3-60db4fd11fefa%22	https://themesbrand.com/velzon/html/master/assets/images/users/avatar-9.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:20	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-60db4fd1615de-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/dragula/dragula.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:20	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-60db4fd15f69e-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/dom-autoscroller/dom-autoscroller.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:20	4310/4310	---M-Z	200	added ('OK')	application/javascript	etag:%2210d6-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/tasks-kanban.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/master/apps-tasks-kanban.html)
13:10:21	62727/62727	---M--	200	added ('OK')	image/png	etag:%22f507-60db4fd109799%22	https://themesbrand.com/velzon/html/master/assets/images/faq-img.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/faq-img.png	(from https://themesbrand.com/velzon/html/master/pages-faqs.html)
13:10:21	4219/4219	---M-Z	200	added ('OK')	application/javascript	etag:%22107b-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/profile-setting.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/profile-setting.init.js	(from https://themesbrand.com/velzon/html/master/pages-profile-settings.html)
13:10:21	43009/43009	---M-Z	200	added ('OK')	application/javascript	etag:%22a801-60db4fd1ba3c4-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/particles.js/particles.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/particles.js/particles.js	(from https://themesbrand.com/velzon/html/master/auth-lockscreen-basic.html)
13:10:21	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/particles.app.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/particles.app.js	(from https://themesbrand.com/velzon/html/master/auth-lockscreen-basic.html)
13:10:22	166738/166738	---M--	200	added ('OK')	image/png	etag:%2228b52-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/user-illustarator-2.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/user-illustarator-2.png	(from https://themesbrand.com/velzon/html/master/dashboard-analytics.html)
13:10:22	4060/4060	---M--	200	added ('OK')	image/png	etag:%22fdc-60db4fd1104f9%22	https://themesbrand.com/velzon/html/master/assets/images/illustrator-1.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/illustrator-1.png	(from https://themesbrand.com/velzon/html/master/dashboard-analytics.html)
13:10:22	5204/5204	---M-Z	200	added ('OK')	application/javascript	etag:%221454-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-analytics.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-analytics.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-analytics.html)
13:10:22	3039/3039	---M-Z	200	added ('OK')	application/javascript	etag:%22bdf-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-crm.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-crm.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-crm.html)
13:10:23	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btc.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:23	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-60db4fd11a13a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/eth.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:23	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-60db4fd11b0da%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ltc.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:23	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-60db4fd11a13a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/dash.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/dash.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:24	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-60db4fd11a13a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/etc.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/etc.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:24	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%221f9-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnb.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnb.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:24	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-60db4fd11dfba%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/usdt.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/usdt.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:24	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-60db4fd11c07a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/neo.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/neo.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:25	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%222e2-60db4fd11a13a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/doge.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/doge.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:25	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aave.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:25	9709/9709	---M-Z	200	added ('OK')	application/javascript	etag:%2225ed-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-crypto.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-crypto.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-crypto.html)
13:10:25	3303/3303	---M-Z	200	added ('OK')	application/javascript	etag:%22ce7-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-projects.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-projects.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-projects.html)
13:10:26	6888/6888	---M--	200	added ('OK')	image/png	etag:%221ae8-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/bg-d.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/bg-d.png	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:26	323671/323671	---M--	200	added ('OK')	image/gif	etag:%224f057-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-2.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/img-2.gif	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:27	85315/85315	---M--	200	added ('OK')	image/jpeg	etag:%2214d43-60db4fd114379%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-01.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-01.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:27	43345/43345	---M--	200	added ('OK')	image/jpeg	etag:%22a951-60db4fd114379%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-04.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-04.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:27	84859/84859	---M--	200	added ('OK')	image/jpeg	etag:%2214b7b-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-06.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-06.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:27	187633/187633	---M--	200	added ('OK')	image/jpeg	etag:%222dcf1-60db4fd114379%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-03.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-03.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:27	66792/66792	---M--	200	added ('OK')	image/jpeg	etag:%22104e8-60db4fd114379%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-05.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-05.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:28	296752/296752	---M--	200	added ('OK')	image/gif	etag:%2248730-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-3.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/img-3.gif	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:28	1106712/1106712	---M--	200	added ('OK')	image/gif	etag:%2210e318-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-1.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/img-1.gif	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:28	1341908/1341908	---M--	200	added ('OK')	image/gif	etag:%221479d4-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-4.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/img-4.gif	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:28	90559/90559	---M--	200	added ('OK')	image/jpeg	etag:%22161bf-60db4fd114379%22	https://themesbrand.com/velzon/html/master/assets/images/nft/img-02.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/img-02.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:29	907/907	---M-Z	200	added ('OK')	application/javascript	etag:%2238b-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/coming-soon.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:29	2145210/2145210	---M--	200	added ('OK')	image/gif	etag:%2220bbba-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-5.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/img-5.gif	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:29	7870/7870	---M-Z	200	added ('OK')	application/javascript	etag:%221ebe-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-nft.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-nft.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-nft.html)
13:10:29	6714/6714	---M--	200	added ('OK')	image/png	etag:%221a3a-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/companies/img-4.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/companies/img-4.png	(from https://themesbrand.com/velzon/html/master/dashboard-job.html)
13:10:30	8098/8098	---M-Z	200	added ('OK')	application/javascript	etag:%221fa2-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-job.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-job.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-job.html)
13:10:31	140813/140813	---M--	200	added ('OK')	image/jpeg	etag:%222260d-6258aae8153b5%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-2.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-2.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:33	128990/128990	---M--	200	added ('OK')	image/jpeg	etag:%221f7de-6258aae816355%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-4.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-4.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:34	135523/135523	---M--	200	added ('OK')	image/jpeg	etag:%2221163-6258aae8172f6%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-6.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-6.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:34	152324/152324	---M--	200	added ('OK')	image/jpeg	etag:%2225304-6258aae816355%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-5.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-5.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:34	158131/158131	---M--	200	added ('OK')	image/jpeg	etag:%22269b3-6258aae816355%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-3.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-3.jpg	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:35	1893/1893	---M-Z	200	added ('OK')	application/javascript	etag:%22765-6258aae819236-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/dashboard-blog.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/dashboard-blog.init.js	(from https://themesbrand.com/velzon/html/master/dashboard-blog.html)
13:10:35	17304/17304	---M-Z	200	added ('OK')	application/javascript	etag:%224398-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/calendar.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/calendar.init.js	(from https://themesbrand.com/velzon/html/master/apps-calendar.html)
13:10:35	282117/282117	---MCZ	200	added ('OK')	application/javascript	etag:%2244e05-6258aae871095-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/fullcalendar/index.global.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/fullcalendar/index.global.min.js	(from https://themesbrand.com/velzon/html/master/apps-calendar.html)
13:10:36	17303/17303	---M-Z	200	added ('OK')	application/javascript	etag:%224397-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/calendar-month-grid.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/calendar-month-grid.init.js	(from https://themesbrand.com/velzon/html/master/apps-calendar-month-grid.html)
13:10:36	14016/14016	---M-Z	200	added ('OK')	application/javascript	etag:%2236c0-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/mailbox.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/mailbox.init.js	(from https://themesbrand.com/velzon/html/master/apps-mailbox.html)
13:10:36	1221595/1221595	---MCZ	200	added ('OK')	application/javascript	etag:%2212a3db-6103c8c6eeb62-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/velzon/html/master/apps-mailbox.html)
13:10:36	3196/3196	---M-Z	200	added ('OK')	application/javascript	etag:%22c7c-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-create.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-product-create.init.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-add-product.html)
13:10:37	23952/23952	---M-Z	200	added ('OK')	text/css	etag:%225d90-6258aae875eb7-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/sweetalert2/sweetalert2.min.css	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-orders.html)
13:10:37	19487/19487	---M-Z	200	added ('OK')	application/javascript	etag:%224c1f-60db4fd1ad8a3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/list.js/list.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/list.js/list.min.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-orders.html)
13:10:37	5465/5465	---M-Z	200	added ('OK')	application/javascript	etag:%221559-60db4fd1ad8a3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/list.pagination.js/list.pagination.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/list.pagination.js/list.pagination.min.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-orders.html)
13:10:37	13185/13185	---M-Z	200	added ('OK')	application/javascript	etag:%223381-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-order.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/ecommerce-order.init.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-orders.html)
13:10:38	46460/46460	---M-Z	200	added ('OK')	application/javascript	etag:%22b57c-6258aae876e57-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/sweetalert2/sweetalert2.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/velzon/html/master/apps-ecommerce-orders.html)
